0.0,0.0,0.0,0.0,0.0,0.6602915793720007,0.7510093409608358
0.004056184729592344,0.032372394741171165,0.0,0.0,0.0,0.6643312154852528,0.747438315937768
0.00787461209104576,0.06861275810520565,0.0,0.0,0.0,0.6740349240624022,0.7386994795884126
0.011217524716221321,0.11258905871496672,0.0,0.0,0.0,0.6850296500191293,0.728515187621143
0.013847165236980104,0.16816926519331776,0.0,0.0,0.0,0.6946284740705018,0.7193686697448578
0.015525776285183177,0.23922134616312196,0.0,0.0,0.0,0.7021278023922786,0.7120509455845062
0.016015600492691615,0.32961327024724274,0.0,0.0,0.0,0.7077477331019024,0.7064652477575372
0.01507888049136649,0.4432130060685434,0.0,0.0,0.0,0.711923240431959,0.7022572888428138
0.012477858913068879,0.5838885222498872,0.0,0.0,0.0,0.7150460770796844,0.6990773259468184
0.007974778389659844,0.7555077874141374,0.0,0.0,0.0,0.7174122495962955,0.6966488815243893
0.0013318815530004718,0.9619387701841575,0.0,0.0,0.0,0.719232662184928,0.6947692981460689
-0.00810170478288393,1.2064631520770313,0.0,0.0,0.0,0.7227113078799834,0.6911500310803754
-0.023723247760940327,1.4884649779306267,0.0,0.0,0.0,0.7304960303418038,0.6829169419884576
-0.05005038462208627,1.805738281951937,0.0,0.0,0.0,0.7412235459100773,0.6712582625104078
-0.09160405753378187,2.1560724080511102,0.0,0.0,0.0,0.7540219396415968,0.6568492327308636
-0.15290520866348745,2.537256700138294,0.0,0.0,0.0,0.7683036027160347,0.6400855990049781
-0.23847478017866336,2.9470805021236384,0.0,0.0,0.0,0.7836250519052956,0.6212340766783666
-0.3528337142467698,3.3833331579172903,0.0,0.0,0.0,0.7996182795612665,0.6005086235779468
-0.5005029530352666,3.8438040114293957,0.0,0.0,0.0,0.8159572963039426,0.5781121782218049
-0.6860034387116142,4.3262824065701055,0.0,0.0,0.0,0.8323438316652877,0.5542596376146717
-0.9138561134432734,4.8285576872495675,0.0,0.0,0.0,0.8485041353270745,0.5291887492500702
-1.1880178201291052,5.3482101037389205,0.0,0.0,0.0,0.8634662837197681,0.5044065591159308
-1.5058877476705053,5.8803891927558345,0.0,0.0,0.0,0.8753767129867192,0.48344142391872785
-1.8606343404543813,6.418676288725424,0.0,0.0,0.0,0.8850777041204443,0.4654432915714687
-2.2453555304590616,6.9566265893679216,0.0,0.0,0.0,0.893266211822948,0.44952805787345484
-2.653149249662877,7.487795292403562,0.0,0.0,0.0,0.9004255939803295,0.4350100570161232
